from,to
doi:10.1007/s10544-023-00661-3,doi:10.1101/2023.02.27.530294
doi:10.1542/peds.2023-063002,doi:10.1097/INF.0000000000003388
doi:10.1016/j.heliyon.2023.e22642,doi:10.1097/INF.0000000000003388
doi:10.1016/j.cjca.2023.06.001,doi:10.1097/INF.0000000000003388
doi:10.1016/j.heliyon.2023.e17395,doi:10.1097/INF.0000000000003388
doi:10.1093/ofid/ofad009,doi:10.1097/INF.0000000000003388
doi:10.1007/s00246-022-02844-w,doi:10.1097/INF.0000000000003388
doi:10.1097/PCC.0000000000002976,doi:10.1097/INF.0000000000003388
doi:10.1542/hpeds.2021-006466,doi:10.1097/INF.0000000000003388
doi:10.1016/b978-0-323-95059-6.00003-6,doi:10.1097/INF.0000000000003388
doi:10.1542/pir.2021-005397,doi:10.1097/INF.0000000000003289
doi:10.1542/peds.2023-062101,doi:10.1097/INF.0000000000003289
doi:10.1097/INF.0000000000004095,doi:10.1097/INF.0000000000003289
doi:10.3389/fbioe.2023.1066391,doi:10.1097/INF.0000000000003289
doi:10.3389/fped.2023.1127053,doi:10.1097/INF.0000000000003289
doi:10.1016/j.pedneo.2023.01.001,doi:10.1097/INF.0000000000003289
doi:10.1001/jamapediatrics.2022.3765,doi:10.1097/INF.0000000000003289
doi:10.1001/jamanetworkopen.2022.17436,doi:10.1097/INF.0000000000003289
doi:10.1155/2022/9011259,doi:10.1097/INF.0000000000003289
doi:10.3390/children9020149,doi:10.1097/INF.0000000000003289
doi:10.1016/j.jpeds.2021.08.069,doi:10.1097/INF.0000000000003289
doi:10.1111/eci.14149,doi:10.1093/infdis/jiab411
doi:10.1093/ofid/ofad598,doi:10.1093/infdis/jiab411
doi:10.1101/2023.10.30.23297455,doi:10.1093/infdis/jiab411
doi:10.3390/v15102100,doi:10.1093/infdis/jiab411
doi:10.1016/j.ebiom.2023.104731,doi:10.1093/infdis/jiab411
doi:10.1101/2023.04.13.535896,doi:10.1093/infdis/jiab411
doi:10.3390/v15030701,doi:10.1093/infdis/jiab411
doi:10.2105/AJPH.2022.306989,doi:10.1093/infdis/jiab411
doi:10.1186/s12916-022-02570-3,doi:10.1093/infdis/jiab411
doi:10.3389/fimmu.2022.945021,doi:10.1093/infdis/jiab411
doi:10.1136/bmj.o1939,doi:10.1093/infdis/jiab411
doi:10.3390/v14091877,doi:10.1093/infdis/jiab411
doi:10.1136/bmj-2021-069503,doi:10.1093/infdis/jiab411
doi:10.51731/cjht.2022.337,doi:10.1093/infdis/jiab411
doi:10.1016/j.ijid.2022.04.019,doi:10.1093/infdis/jiab411
doi:10.3390/epidemiologia3010006,doi:10.1093/infdis/jiab411
doi:10.1093/ndt/gfab313,doi:10.1093/infdis/jiab411
doi:10.1186/s12916-022-02286-4,doi:10.1093/infdis/jiab411
doi:10.1016/j.trsl.2021.11.006,doi:10.1093/infdis/jiab411
doi:10.3390/v13112313,doi:10.1093/infdis/jiab411
doi:10.26502/acbr.50170299,doi:10.1093/infdis/jiab411
doi:10.1007/s12664-022-01310-y,doi:10.1093/ibd/izab207
doi:10.1542/peds.2022-058037,doi:10.1093/ibd/izab207
doi:10.3390/vaccines10122075,doi:10.1093/ibd/izab207
doi:10.1097/MPG.0000000000003661,doi:10.1093/ibd/izab207
doi:10.1007/s13671-022-00376-3,doi:10.1093/ibd/izab207
doi:10.1080/00365521.2022.2114809,doi:10.1093/ibd/izab207
doi:10.3390/vaccines10081265,doi:10.1093/ibd/izab207
doi:10.3390/vaccines10071109,doi:10.1093/ibd/izab207
doi:10.3389/fimmu.2022.933774,doi:10.1093/ibd/izab207
doi:10.1016/j.jcv.2022.105196,doi:10.1093/ibd/izab207
doi:10.3389/fmed.2022.880553,doi:10.1093/ibd/izab207
doi:10.3390/jcm11092676,doi:10.1093/ibd/izab207
doi:10.1016/j.dld.2022.03.005,doi:10.1093/ibd/izab207
doi:10.3389/fped.2022.815857,doi:10.1093/ibd/izab207
doi:10.1101/2021.09.28.21264250,doi:10.1093/ibd/izab207
doi:10.3389/fpubh.2023.1186275,doi:10.1053/j.gastro.2022.08.009
doi:10.1021/acsami.3c09627,doi:10.1039/d2sc05837e
doi:10.1021/acsami.3c00862,doi:10.1039/d2sc05837e
doi:10.1016/j.bioorg.2023.107080,doi:10.1038/s41565-022-01080-w
doi:10.1007/s11426-023-1906-y,doi:10.1038/s41565-022-01080-w
doi:10.1038/s42256-023-00707-4,doi:10.1038/s41565-022-01080-w
doi:10.1098/rsfs.2023.0028,doi:10.1038/s41565-022-01080-w
doi:10.1039/d3nr01058a,doi:10.1038/s41565-022-01080-w
doi:10.1002/smll.202304091,doi:10.1038/s41565-022-01080-w
doi:10.1007/s10544-023-00661-3,doi:10.1038/s41565-022-01080-w
doi:10.1002/pol.20230160,doi:10.1038/s41565-022-01080-w
doi:10.1002/advs.202206343,doi:10.1038/s41565-022-01080-w
doi:10.1101/2023.02.27.530294,doi:10.1038/s41565-022-01080-w
doi:10.1016/j.microc.2023.108551,doi:10.1038/s41565-022-01080-w
doi:10.21203/rs.3.rs-2383455/v1,doi:10.1038/s41565-022-01080-w
doi:10.1021/acsnano.3c09733,doi:10.1038/s41467-023-39419-z
doi:10.3390/ijms25020859,doi:10.1038/s41467-023-39419-z
doi:10.1016/j.trac.2024.117520,doi:10.1038/s41467-023-39419-z
doi:10.3390/inorganics11120483,doi:10.1038/s41467-023-39419-z
doi:10.1016/j.bios.2023.115946,doi:10.1038/s41467-023-39419-z
doi:10.1039/d3cs00417a,doi:10.1038/s41467-023-39419-z
doi:10.1080/10962247.2023.2253709,doi:10.1038/s41467-023-39419-z
doi:10.1016/j.biombioe.2023.107006,doi:10.1021/acssensors.3c00512
doi:10.1101/2023.09.22.23295983,doi:10.1021/acssensors.3c00512
doi:10.3390/s23188000,doi:10.1021/acssensors.3c00512
doi:10.1021/acssensors.3c01922,doi:10.1021/acssensors.1c00518
doi:10.1021/acsnano.3c04259,doi:10.1021/acssensors.1c00518
doi:10.1021/acsami.3c00862,doi:10.1021/acssensors.1c00518
doi:10.1021/acsbiomedchemau.3c00009,doi:10.1021/acssensors.1c00518
doi:10.1021/acs.analchem.2c04132,doi:10.1021/acssensors.1c00518
doi:10.1016/j.aca.2022.340713,doi:10.1021/acssensors.1c00518
doi:10.1021/acssensors.2c02129,doi:10.1021/acssensors.1c00518
doi:10.1002/advs.202204330,doi:10.1021/acssensors.1c00518
doi:10.1021/acsami.2c17531,doi:10.1021/acssensors.1c00518
doi:10.1021/acs.nanolett.2c03052,doi:10.1021/acssensors.1c00518
doi:10.3389/fchem.2022.974607,doi:10.1021/acssensors.1c00518
doi:10.3389/fchem.2022.935586,doi:10.1021/acssensors.1c00518
doi:10.36868/ejmse.2022.07.02.117,doi:10.1021/acssensors.1c00518
doi:10.1016/j.peptides.2022.170814,doi:10.1021/acssensors.1c00518
doi:10.1021/acsnano.1c11643,doi:10.1021/acssensors.1c00518
doi:10.1016/j.pacs.2022.100345,doi:10.1021/acssensors.1c00518
doi:10.1039/d0cs00771d,doi:10.1021/acssensors.1c00518
doi:10.3390/molecules27030615,doi:10.1021/acssensors.1c00518
doi:10.1021/acsami.1c21860,doi:10.1021/acssensors.1c00518
doi:10.7150/thno.66676,doi:10.1021/acssensors.1c00518
doi:10.1021/jacs.1c08898,doi:10.1021/acssensors.1c00518
doi:10.1016/j.pacs.2021.100307,doi:10.1021/acssensors.1c00518
doi:10.36868/EJMSE.2021.06.02.113,doi:10.1021/acssensors.1c00518
doi:10.1016/j.ccr.2023.215600,doi:10.1021/acsnano.2c03219
doi:10.1016/j.giant.2023.100189,doi:10.1021/acsnano.2c03219
doi:10.1039/d3ra03521b,doi:10.1021/acsnano.2c03219
doi:10.1021/acsnano.3c04259,doi:10.1021/acsnano.2c03219
doi:10.1016/j.cbpa.2023.102299,doi:10.1021/acsnano.2c03219
doi:10.1002/smll.202301146,doi:10.1021/acsnano.2c03219
doi:10.1021/acsnano.2c10694,doi:10.1021/acsnano.2c03219
doi:10.1021/acs.analchem.2c04988,doi:10.1021/acsnano.2c03219
doi:10.3390/bios13020171,doi:10.1021/acsnano.2c03219
doi:10.1039/d2cs00610c,doi:10.1021/acsnano.2c03219
doi:10.1002/adfm.202210387,doi:10.1021/acsnano.2c03219
doi:10.1021/acsami.3c09627,doi:10.1021/acsnano.1c11643
doi:10.1021/acsnano.3c05268,doi:10.1021/acsnano.1c11643
doi:10.1039/d3nr02378h,doi:10.1021/acsnano.1c11643
doi:10.1016/j.snb.2023.134324,doi:10.1021/acsnano.1c11643
doi:10.1021/acsami.3c00862,doi:10.1021/acsnano.1c11643
doi:10.1021/acs.analchem.2c03996,doi:10.1021/acsnano.1c11643
doi:10.1021/acs.langmuir.2c02219,doi:10.1021/acsnano.1c11643
doi:10.1021/acsami.2c17531,doi:10.1021/acsnano.1c11643
doi:10.1021/acs.nanolett.2c03052,doi:10.1021/acsnano.1c11643
doi:10.3390/bios12110978,doi:10.1021/acsnano.1c11643
doi:10.3390/molecules27154876,doi:10.1021/acsnano.1c11643
doi:10.1016/j.bios.2022.114564,doi:10.1021/acsnano.1c11643
doi:10.3390/nano12091529,doi:10.1021/acsnano.1c11643
doi:10.21203/rs.3.rs-1094935/v1,doi:10.1021/acsnano.1c11643
doi:10.1016/j.bios.2024.116005,doi:10.1021/acsami.3c00862
doi:10.3390/bios13121027,doi:10.1021/acsami.3c00862
doi:10.1021/acsami.3c09627,doi:10.1021/acsami.3c00862
doi:10.1039/d3an00873h,doi:10.1021/acsami.3c00862
doi:10.1039/d3ra05516g,doi:10.1021/acsami.2c17531
doi:10.1016/j.snb.2023.135254,doi:10.1021/acsami.2c17531
doi:10.1016/j.snb.2023.135049,doi:10.1021/acsami.2c17531
doi:10.1021/acsami.3c09627,doi:10.1021/acsami.2c17531
doi:10.1021/acsnano.3c05268,doi:10.1021/acsami.2c17531
doi:10.1039/d3an00873h,doi:10.1021/acsami.2c17531
doi:10.1016/j.talanta.2023.125003,doi:10.1021/acsami.2c17531
doi:10.1021/acsami.3c00862,doi:10.1021/acsami.2c17531
doi:10.1016/j.colsurfa.2022.130801,doi:10.1021/acsami.2c17531
doi:10.1016/j.bios.2023.115788,doi:10.1021/acsami.1c11620
doi:10.1039/d3nr02378h,doi:10.1021/acsami.1c11620
doi:10.1021/acsami.3c00862,doi:10.1021/acsami.1c11620
doi:10.1016/j.trac.2023.116945,doi:10.1021/acsami.1c11620
doi:10.1021/acs.langmuir.2c02219,doi:10.1021/acsami.1c11620
doi:10.1021/acs.nanolett.2c03052,doi:10.1021/acsami.1c11620
doi:10.31489/2022no2/19-29,doi:10.1021/acsami.1c11620
doi:10.1021/acsami.1c22690,doi:10.1021/acsami.1c11620
doi:10.1021/acs.chemmater.1c03871,doi:10.1021/acsami.1c11620
doi:10.1021/acsami.1c21860,doi:10.1021/acsami.1c11620
doi:10.1021/acs.jpcb.3c02099,doi:10.1021/acs.nanolett.2c03052
doi:10.1021/acsami.3c09627,doi:10.1021/acs.nanolett.2c03052
doi:10.1021/acsnano.3c05268,doi:10.1021/acs.nanolett.2c03052
doi:10.1021/acsnano.3c04259,doi:10.1021/acs.nanolett.2c03052
doi:10.1039/d3an00873h,doi:10.1021/acs.nanolett.2c03052
doi:10.1016/j.talanta.2023.125003,doi:10.1021/acs.nanolett.2c03052
doi:10.1021/acsami.3c00862,doi:10.1021/acs.nanolett.2c03052
doi:10.1021/jacs.2c12032,doi:10.1021/acs.nanolett.2c03052
doi:10.1021/acsabm.3c00669,doi:10.1021/acs.langmuir.2c02219
doi:10.1021/acs.jpcb.3c02099,doi:10.1021/acs.langmuir.2c02219
doi:10.1021/acsnano.3c05268,doi:10.1021/acs.langmuir.2c02219
doi:10.3390/bios13080801,doi:10.1021/acs.langmuir.2c02219
doi:10.1039/d3nr02378h,doi:10.1021/acs.langmuir.2c02219
doi:10.3390/mi14050902,doi:10.1021/acs.langmuir.2c02219
doi:10.1002/VIW.20220059,doi:10.1021/acs.langmuir.2c02219
doi:10.3390/bios13020171,doi:10.1021/acs.langmuir.2c02219
doi:10.1186/s40580-023-00408-z,doi:10.1021/acs.chemmater.1c03871
doi:10.1039/d3an00873h,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/acsami.3c00862,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/jacs.2c12032,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/acs.analchem.2c03400,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/acsami.2c18684,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/acs.langmuir.2c02219,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/acs.nanolett.2c03052,doi:10.1021/acs.chemmater.1c03871
doi:10.1021/acs.analchem.2c02381,doi:10.1021/acs.chemmater.1c03871
doi:10.1128/jvi.00597-23,doi:10.1021/acs.analchem.2c02381
doi:10.1021/acs.analchem.2c04223,doi:10.1021/acs.analchem.2c02381
doi:10.1016/j.bioelechem.2022.108358,doi:10.1021/acs.analchem.2c02381
doi:10.1016/j.snb.2022.132780,doi:10.1021/acs.analchem.2c02381
doi:10.1109/JSEN.2023.3332330,doi:10.1021/acs.analchem.1c02399
doi:10.1021/acsnano.3c04259,doi:10.1021/acs.analchem.1c02399
doi:10.1039/d3an00873h,doi:10.1021/acs.analchem.1c02399
doi:10.1016/j.bios.2023.115599,doi:10.1021/acs.analchem.1c02399
doi:10.3390/photonics10060674,doi:10.1021/acs.analchem.1c02399
doi:10.1007/s00216-023-04673-z,doi:10.1021/acs.analchem.1c02399
doi:10.1109/JSEN.2022.3225067,doi:10.1021/acs.analchem.1c02399
doi:10.1021/acs.nanolett.2c03052,doi:10.1021/acs.analchem.1c02399
doi:10.1021/acs.analchem.2c02381,doi:10.1021/acs.analchem.1c02399
doi:10.1016/j.trac.2022.116600,doi:10.1021/acs.analchem.1c02399
doi:10.3390/s22041527,doi:10.1021/acs.analchem.1c02399
doi:10.1021/acs.chemmater.1c03871,doi:10.1021/acs.analchem.1c02399
doi:10.1021/acs.analchem.1c03406,doi:10.1021/acs.analchem.1c02399
doi:10.57187/smw.2023.40092,doi:10.1017/S1047951121003024
doi:10.1186/s12969-023-00858-z,doi:10.1017/S1047951121003024
doi:10.1016/j.heliyon.2023.e17395,doi:10.1017/S1047951121003024
doi:10.1016/j.cjca.2023.06.001,doi:10.1017/S1047951121003024
doi:10.1002/rmv.2432,doi:10.1017/S1047951121003024
doi:10.1093/ofid/ofad009,doi:10.1017/S1047951121003024
doi:10.3389/fped.2022.1036306,doi:10.1017/S1047951121003024
doi:10.1016/j.cjca.2022.11.011,doi:10.1017/S1047951121003024
doi:10.1542/hpeds.2022-006524,doi:10.1017/S1047951121003024
doi:10.1007/s00246-022-02977-y,doi:10.1017/S1047951121003024
doi:10.1007/s00246-022-02844-w,doi:10.1017/S1047951121003024
doi:10.1055/s-0042-1757238,doi:10.1017/S1047951121003024
doi:10.1542/hpeds.2021-006466,doi:10.1017/S1047951121003024
doi:10.1007/s40124-021-00259-4,doi:10.1017/S1047951121003024
doi:10.18683/germs.2021.1299,doi:10.1017/S1047951121003024
doi:10.1097/INF.0000000000003388,doi:10.1017/S1047951121003024
doi:10.1007/s40124-021-00258-5,doi:10.1017/S1047951121003024
doi:10.1016/j.ajem.2021.10.011,doi:10.1017/S1047951121003024
doi:10.1017/S1047951121003735,doi:10.1017/S1047951121003024
doi:10.1101/2023.07.28.23293197,doi:10.1016/j.xcrm.2023.101034
doi:10.1101/2023.01.11.23284433,doi:10.1016/j.xcrm.2023.101034
doi:10.1016/s2352-4642(23)00341-3,doi:10.1016/S2589-7500(22)00149-2
doi:10.3390/ijms241512318,doi:10.1016/S2589-7500(22)00149-2
doi:10.1101/2023.06.15.23291453,doi:10.1016/S2589-7500(22)00149-2
doi:10.33448/rsd-v12i6.42042,doi:10.1016/S2589-7500(22)00149-2
doi:10.3390/diagnostics13081499,doi:10.1016/S2589-7500(22)00149-2
doi:10.1007/s15010-023-01993-1,doi:10.1016/S2589-7500(22)00149-2
doi:10.1016/j.cjca.2023.01.002,doi:10.1016/S2589-7500(22)00149-2
doi:10.1002/adfm.202314832,doi:10.1002/anie.202214394
doi:10.1021/acs.analchem.3c04338,doi:10.1002/anie.202214394
doi:10.1002/advs.202302816,doi:10.1002/anie.202214394
doi:10.1021/acsami.3c09627,doi:10.1002/anie.202214394
doi:10.1021/acsnano.3c05268,doi:10.1002/anie.202214394
doi:10.1021/acsnano.3c04259,doi:10.1002/anie.202214394
doi:10.1039/d3an00873h,doi:10.1002/anie.202214394
doi:10.1016/j.cclet.2023.108810,doi:10.1002/anie.202214394
doi:10.1021/acsami.3c00862,doi:10.1002/anie.202214394
doi:10.1002/anie.202310975,doi:10.1002/anie.202113617
doi:10.1021/acsami.3c00862,doi:10.1002/anie.202113617
doi:10.1021/jacs.2c12032,doi:10.1002/anie.202113617
doi:10.1021/acs.analchem.2c04988,doi:10.1002/anie.202113617
doi:10.1016/j.foodchem.2022.134894,doi:10.1002/anie.202113617
doi:10.1016/j.cej.2022.139646,doi:10.1002/anie.202113617
doi:10.1007/s12274-022-4785-5,doi:10.1002/anie.202113617
doi:10.1021/acs.analchem.2c02381,doi:10.1002/anie.202113617
doi:10.1021/acsnano.2c03219,doi:10.1002/anie.202113617
doi:10.1021/acsami.1c24191,doi:10.1002/anie.202113617
doi:10.1186/s40580-023-00408-z,doi:10.1002/anie.202112995
doi:10.1016/j.bios.2024.116005,doi:10.1002/anie.202112995
doi:10.1021/acs.jpcb.3c02099,doi:10.1002/anie.202112995
doi:10.1021/acsami.3c09627,doi:10.1002/anie.202112995
doi:10.1021/acsnano.3c05268,doi:10.1002/anie.202112995
doi:10.1021/acsnano.3c04259,doi:10.1002/anie.202112995
doi:10.1021/acssensors.3c00512,doi:10.1002/anie.202112995
doi:10.1007/s00604-023-05907-8,doi:10.1002/anie.202112995
doi:10.1021/acs.analchem.3c01720,doi:10.1002/anie.202112995
doi:10.3390/bios13070689,doi:10.1002/anie.202112995
doi:10.3390/bios13070682,doi:10.1002/anie.202112995
doi:10.1021/acsami.3c00862,doi:10.1002/anie.202112995
doi:10.1016/j.apmt.2023.101792,doi:10.1002/anie.202112995
doi:10.1021/jacs.2c12032,doi:10.1002/anie.202112995
doi:10.3390/chemosensors11020137,doi:10.1002/anie.202112995
doi:10.1021/acs.analchem.2c03400,doi:10.1002/anie.202112995
doi:10.1021/acs.analchem.2c04736,doi:10.1002/anie.202112995
doi:10.1016/j.colsurfa.2022.130801,doi:10.1002/anie.202112995
doi:10.1016/j.trac.2022.116878,doi:10.1002/anie.202112995
doi:10.1021/acs.langmuir.2c02219,doi:10.1002/anie.202112995
doi:10.1021/acsami.2c17531,doi:10.1002/anie.202112995
doi:10.1021/acs.nanolett.2c03052,doi:10.1002/anie.202112995
doi:10.1016/j.snb.2022.132780,doi:10.1002/anie.202112995
doi:10.1016/j.cej.2022.139646,doi:10.1002/anie.202112995
doi:10.1021/acs.analchem.2c02381,doi:10.1002/anie.202112995
doi:10.1021/acs.chemmater.2c00857,doi:10.1002/anie.202112995
doi:10.1021/acsnano.2c03219,doi:10.1002/anie.202112995
doi:10.1016/j.csbj.2022.06.059,doi:10.1002/anie.202112995
doi:10.3390/bios12060375,doi:10.1002/anie.202112995
doi:10.1016/j.colsurfb.2022.112588,doi:10.1002/anie.202112995
doi:10.1021/acsnano.1c11643,doi:10.1002/anie.202112995
doi:10.3390/app12073621,doi:10.1002/anie.202112995
doi:10.1021/acsami.1c22690,doi:10.1002/anie.202112995
doi:10.1021/acs.chemmater.1c03871,doi:10.1002/anie.202112995
doi:10.1002/smll.202310330,doi:10.1002/anie.202107660
doi:10.1016/j.snb.2023.134804,doi:10.1002/anie.202107660
doi:10.3390/bios13110968,doi:10.1002/anie.202107660
doi:10.1038/s41551-023-01114-1,doi:10.1002/anie.202107660
doi:10.1021/acs.analchem.3c02153,doi:10.1002/anie.202107660
doi:10.1016/j.cej.2023.145192,doi:10.1002/anie.202107660
doi:10.1016/j.microc.2023.109180,doi:10.1002/anie.202107660
doi:10.3390/chemistry5030106,doi:10.1002/anie.202107660
doi:10.1038/s41467-023-38157-6,doi:10.1002/anie.202107660
doi:10.1021/acs.analchem.3c00270,doi:10.1002/anie.202107660
doi:10.1002/smll.202207736,doi:10.1002/anie.202107660
doi:10.1016/j.saa.2023.122633,doi:10.1002/anie.202107660
doi:10.1038/s41592-023-02030-7,doi:10.1002/anie.202107660
doi:10.1016/j.trac.2023.116933,doi:10.1002/anie.202107660
doi:10.1101/2022.11.08.515662,doi:10.1002/anie.202107660
doi:10.1016/j.actbio.2022.10.061,doi:10.1002/anie.202107660
doi:10.1016/j.molstruc.2022.134568,doi:10.1002/anie.202107660
doi:10.1101/2022.10.26.513907,doi:10.1002/anie.202107660
doi:10.2139/ssrn.4117474,doi:10.1002/anie.202107660
doi:10.1016/j.xcrp.2022.101048,doi:10.1002/anie.202107660
doi:10.1016/j.giant.2022.100110,doi:10.1002/anie.202107660
doi:10.1101/2022.04.04.487040,doi:10.1002/anie.202107660
doi:10.1021/jacs.3c12228,doi:10.1002/adma.202006600
doi:10.1002/advs.202307404,doi:10.1002/adma.202006600
doi:10.1002/bmm2.12069,doi:10.1002/adma.202006600
doi:10.1016/j.mtphys.2023.101281,doi:10.1002/adma.202006600
doi:10.1016/j.matt.2023.12.002,doi:10.1002/adma.202006600
doi:10.1021/acsnano.3c07493,doi:10.1002/adma.202006600
doi:10.1016/j.bioactmat.2023.10.030,doi:10.1002/adma.202006600
doi:10.1016/j.jpowsour.2023.233485,doi:10.1002/adma.202006600
doi:10.1002/adfm.202304382,doi:10.1002/adma.202006600
doi:10.1016/j.eml.2023.102085,doi:10.1002/adma.202006600
doi:10.1016/j.cej.2023.145444,doi:10.1002/adma.202006600
doi:10.1002/adfm.202302285,doi:10.1002/adma.202006600
doi:10.1002/admt.202300639,doi:10.1002/adma.202006600
doi:10.3390/biomedicines11061742,doi:10.1002/adma.202006600
doi:10.3390/polym15122608,doi:10.1002/adma.202006600
doi:10.3390/gels9050428,doi:10.1002/adma.202006600
doi:10.1016/j.eurpolymj.2023.112067,doi:10.1002/adma.202006600
doi:10.1016/j.eml.2023.101996,doi:10.1002/adma.202006600
doi:10.1016/j.matt.2023.02.011,doi:10.1002/adma.202006600
doi:10.1021/acsami.2c22831,doi:10.1002/adma.202006600
doi:10.1002/adom.202202828,doi:10.1002/adma.202006600
doi:10.2139/ssrn.4250988,doi:10.1002/adma.202006600
doi:10.1002/adfm.202211473,doi:10.1002/adma.202006600
doi:10.3390/polym14245509,doi:10.1002/adma.202006600
doi:10.1021/acsaelm.2c01155,doi:10.1002/adma.202006600
doi:10.1021/acsnano.2c07641,doi:10.1002/adma.202006600
doi:10.1073/pnas.2123156119,doi:10.1002/adma.202006600
doi:10.1016/j.cej.2022.139373,doi:10.1002/adma.202006600
doi:10.1002/admt.202200417,doi:10.1002/adma.202006600
doi:10.1002/adfm.202201230,doi:10.1002/adma.202006600
doi:10.1016/j.eurpolymj.2022.111025,doi:10.1002/adma.202006600
doi:10.26434/chemrxiv-2021-g0k1t,doi:10.1002/adma.202006600
doi:10.1186/s12929-024-00997-9,doi:10.1039/d1lc01053k
doi:10.1002/jev2.12369,doi:10.1039/d1lc01053k
doi:10.1101/2023.08.31.23292825,doi:10.1039/d1lc01053k
doi:10.1186/s13036-023-00372-6,doi:10.1039/d1lc01053k
doi:10.3390/proteomes11020018,doi:10.1039/d1lc01053k
doi:10.1038/s41598-023-27470-1,doi:10.1039/d1lc01053k
doi:10.1186/s12987-023-00504-6,doi:10.1016/j.jneuroim.2023.578064
doi:10.3390/ijms241814192,doi:10.1016/j.jneuroim.2023.578064
doi:10.1166/sam.2023.4503,doi:10.1016/j.jneuroim.2023.578064
doi:10.1021/acs.analchem.3c04394,doi:10.3390/mi13111892
doi:10.1016/j.ceramint.2023.12.335,doi:10.3390/mi13111892
doi:10.1007/s12310-023-09614-w,doi:10.1176/appi.ps.20220314
doi:10.3390/bios13010062,doi:10.1101/2021.06.13.21258795
doi:10.48550/arXiv.2210.07475,doi:10.1101/2021.06.13.21258795
doi:10.1016/j.ypmed.2022.107170,doi:10.1101/2021.06.13.21258795
doi:10.1016/j.amsu.2022.103519,doi:10.1101/2021.06.13.21258795
doi:10.1016/j.xcrm.2022.100601,doi:10.1101/2021.06.13.21258795
doi:10.48550/arXiv.2203.00465,doi:10.1101/2021.06.13.21258795
doi:10.1038/s43856-022-00221-5,doi:10.1093/infdis/jiab205
doi:10.3390/v14061307,doi:10.1093/infdis/jiab205
doi:10.3389/fmed.2021.749588,doi:10.1093/infdis/jiab205
doi:10.1088/1752-7163/ac1a61,doi:10.1093/infdis/jiab205
doi:10.1021/acs.analchem.3c04394,doi:10.1088/1752-7163/ac6c9f
doi:10.1088/1752-7163/ad15a3,doi:10.1088/1752-7163/ac6c9f
doi:10.1038/s43856-022-00221-5,doi:10.1088/1752-7163/ac6c9f
doi:10.3390/mi13111892,doi:10.1088/1752-7163/ac6c9f
doi:10.1088/1752-7163/acea3d,doi:10.1088/1752-7163/ac3f24
doi:10.1038/s43856-022-00221-5,doi:10.1088/1752-7163/ac3f24
doi:10.1088/1752-7163/ac9db5,doi:10.1088/1752-7163/ac3f24
doi:10.1080/01902148.2022.2078019,doi:10.1088/1752-7163/ac3f24
doi:10.3389/fmicb.2022.879152,doi:10.1088/1752-7163/ac3f24
doi:10.1016/j.trac.2023.117320,doi:10.1088/1752-7163/ac1a61
doi:10.1088/1752-7163/acea3d,doi:10.1088/1752-7163/ac1a61
doi:10.1088/1752-7163/acd715,doi:10.1088/1752-7163/ac1a61
doi:10.1038/s43856-022-00221-5,doi:10.1088/1752-7163/ac1a61
doi:10.1016/j.afres.2023.100308,doi:10.1039/d2ay00723a
doi:10.1016/j.chroma.2023.464151,doi:10.1039/d2ay00723a
doi:10.1088/1752-7163/ad10e1,doi:10.1038/s43856-022-00221-5
doi:10.1088/1752-7163/ad0646,doi:10.1038/s43856-022-00221-5
doi:10.1088/1752-7163/acf782,doi:10.1038/s43856-022-00221-5
doi:10.1088/1752-7163/acea3d,doi:10.1038/s43856-022-00221-5
doi:10.1088/1752-7163/ace27c,doi:10.1038/s43856-022-00221-5
doi:10.1021/acssensors.3c00367,doi:10.1038/s43856-022-00221-5
doi:10.1001/jamanetworkopen.2023.0982,doi:10.1038/s43856-022-00221-5
doi:10.1016/j.bbi.2023.08.008,doi:10.1038/s41591-021-01593-2
doi:10.1080/14787210.2024.2304637,doi:10.1038/s41586-023-05949-1
doi:10.3390/v16010137,doi:10.1038/s41586-023-05949-1
doi:10.1136/fmch-2023-002655,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.gpeds.2023.100120,doi:10.1038/s41586-023-05949-1
doi:10.1101/2023.11.20.23297677,doi:10.1038/s41586-023-05949-1
doi:10.3389/fped.2023.1285348,doi:10.1038/s41586-023-05949-1
doi:10.3390/children10111788,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.jinf.2023.11.011,doi:10.1038/s41586-023-05949-1
doi:10.1016/s0929-693x(23)00227-0,doi:10.1038/s41586-023-05949-1
doi:10.3390/v15112179,doi:10.1038/s41586-023-05949-1
doi:10.1007/s44229-023-00043-0,doi:10.1038/s41586-023-05949-1
doi:10.1186/s12985-023-02196-8,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.jcv.2023.105612,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.hlife.2023.10.008,doi:10.1038/s41586-023-05949-1
doi:10.1097/HC9.0000000000000272,doi:10.1038/s41586-023-05949-1
doi:10.1101/2023.09.21.23295905,doi:10.1038/s41586-023-05949-1
doi:10.1007/s42770-023-01125-9,doi:10.1038/s41586-023-05949-1
