from,to
s2authorid:2120169021,doi:10.1021/acsestwater.2c00047
s2authorid:2120169021,doi:10.1016/j.scitotenv.2023.164289
s2authorid:40553287,doi:10.1016/j.cell.2021.05.002
s2authorid:17807298,doi:10.1016/j.cell.2021.05.002
s2authorid:51122668,doi:10.1016/j.cell.2021.05.002
s2authorid:38825380,doi:10.1093/chemse/bjad020
s2authorid:4532435,doi:10.1186/s13059-021-02529-2
s2authorid:2210051879,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:2052910484,doi:10.1021/acsami.3c09627
s2authorid:120614987,doi:10.1016/S2589-7500(22)00149-2
s2authorid:34945450,doi:10.1038/s41592-022-01444-z
s2authorid:1454462702,doi:10.1021/acsestwater.2c00045
s2authorid:1454462702,doi:10.1016/j.scitotenv.2021.149177
s2authorid:1454462702,doi:10.1016/j.scitotenv.2023.161423
s2authorid:1454462702,doi:10.1101/2022.03.14.22272314
s2authorid:1454462702,doi:10.1016/j.scitotenv.2023.165459
s2authorid:1454462702,doi:10.1016/j.scitotenv.2022.159188
s2authorid:1454462702,doi:10.1016/j.scitotenv.2023.164289
s2authorid:1396736638,doi:10.1016/j.cell.2021.05.002
s2authorid:4753704,doi:10.1038/s41467-021-27544-6
s2authorid:4753704,doi:10.1101/2021.04.13.21255439
s2authorid:2199575510,doi:10.1016/j.scitotenv.2023.161423
s2authorid:2106105698,doi:10.1016/j.cell.2021.05.002
s2authorid:2054732455,doi:10.7171/jbt.21-3203-017
s2authorid:34575317,doi:10.7171/jbt.21-3203-017
s2authorid:5068893,doi:10.1101/2022.03.23.485509
s2authorid:2632914,doi:10.1186/s13059-021-02529-2
s2authorid:2632914,doi:10.7171/jbt.21-3203-017
s2authorid:35417651,doi:10.1016/j.cell.2021.05.002
s2authorid:5176789,doi:10.1002/art.41616
s2authorid:5176789,doi:10.1002/art.42062
s2authorid:2073303766,doi:10.1093/ibd/izab207
s2authorid:4336514,doi:10.1016/j.jim.2021.113165
s2authorid:47451779,doi:10.1101/2021.02.20.21251855
s2authorid:47451779,doi:10.1186/s12882-021-02518-4
s2authorid:47451779,doi:10.1111/hdi.12977
s2authorid:150278660,doi:10.1111/hdi.12977
s2authorid:1643887723,doi:10.1016/j.cell.2021.05.002
s2authorid:2075391143,doi:10.1172/JCI147076
s2authorid:2174840188,doi:10.1016/j.watres.2022.118824
s2authorid:1739112052,doi:10.1016/j.watres.2022.118824
s2authorid:50786934,doi:10.1016/j.cell.2021.05.002
s2authorid:2121292281,doi:10.1016/j.jim.2021.113165
s2authorid:2110308418,doi:10.1176/appi.ps.20220314
s2authorid:2170019668,doi:10.1016/j.bios.2023.115197
s2authorid:2170019668,doi:10.3390/bios13020298
s2authorid:2170019668,doi:10.1016/j.bios.2023.115228
s2authorid:1753689741,doi:10.1016/j.cell.2021.05.002
s2authorid:2108487470,doi:10.1038/s41467-022-31654-0
s2authorid:2218249585,doi:10.1016/j.scitotenv.2023.164289
s2authorid:2108632373,doi:10.1038/s41587-021-01158-1
s2authorid:2125341106,doi:10.1172/JCI147076
s2authorid:17630814,doi:10.1038/s41467-021-27544-6
s2authorid:17630814,doi:10.1126/sciimmunol.abf7570
s2authorid:17630814,doi:10.1093/jpids/piaa161
s2authorid:17630814,doi:10.1101/2021.04.13.21255439
s2authorid:32489181,doi:10.1016/j.cell.2021.05.002
s2authorid:26671702,doi:10.1186/s40168-021-01044-7
s2authorid:1406044241,doi:10.1016/j.cell.2021.05.002
s2authorid:1406044241,doi:10.1038/s41467-023-38400-0
s2authorid:2108336979,doi:10.1056/NEJMc2215074
s2authorid:2144574652,doi:10.1111/hdi.12977
s2authorid:2108336979,doi:10.1016/j.cjca.2023.06.001
s2authorid:12109889,doi:10.1016/j.cjca.2022.11.011
s2authorid:145724895,doi:10.3389/fbioe.2023.1066391
s2authorid:2543400,doi:10.1016/j.cell.2021.05.002
s2authorid:9456070,doi:10.1016/j.watres.2022.118824
s2authorid:49574752,doi:10.1016/j.jim.2021.113165
s2authorid:2066206361,doi:10.1016/j.cell.2021.05.002
s2authorid:2120394,doi:10.1038/s41592-022-01444-z
s2authorid:2034035962,doi:10.1101/2021.04.13.21255439
s2authorid:2034035962,doi:10.1038/s41467-021-27544-6
s2authorid:34709333,doi:10.1186/s13059-021-02529-2
s2authorid:9695963,doi:10.1038/s41467-022-31654-0
s2authorid:9695963,doi:10.1016/j.xcrm.2023.101034
s2authorid:2049973093,doi:10.1016/j.medj.2021.01.001
s2authorid:1573636066,doi:10.1016/j.cell.2021.05.002
s2authorid:4930427,doi:10.1152/ajpheart.00250.2022
s2authorid:33445663,doi:10.1186/s40168-021-01044-7
s2authorid:33445663,doi:10.1016/j.cell.2021.05.002
s2authorid:145616960,doi:10.1093/jpids/piad035
s2authorid:145616960,doi:10.1038/s41390-022-02148-y
s2authorid:2105892726,doi:10.1186/s40168-021-01044-7
s2authorid:33853109,doi:10.1038/s41587-021-01049-5
s2authorid:2054886044,doi:10.1016/j.xcrm.2022.100522
s2authorid:11028335,doi:10.1016/j.cell.2021.05.002
s2authorid:3168558,doi:10.1172/JCI147076
s2authorid:2109441240,doi:10.1016/j.watres.2022.118824
s2authorid:3468780,doi:10.1016/j.cell.2021.05.002
s2authorid:46651935,doi:10.1038/s41390-022-02206-5
s2authorid:47892183,doi:10.1038/s41587-021-01158-1
s2authorid:2117984733,doi:10.1109/ICHI54592.2022.00070
s2authorid:2152909590,doi:10.1186/s13059-021-02529-2
s2authorid:2116389889,doi:10.1038/s41591-021-01593-2
s2authorid:2116389889,doi:10.1101/2021.06.13.21258795
s2authorid:2190168938,doi:10.1039/d2sc05837e
s2authorid:2190168938,doi:10.1021/acsnano.3c04259
s2authorid:2149140447,doi:10.1002/anie.202214394
s2authorid:2190168938,doi:10.1021/acs.nanolett.2c03052
s2authorid:153110817,doi:10.1016/j.bios.2023.115197
s2authorid:153110817,doi:10.1016/j.cossms.2021.100966
s2authorid:95878666,doi:10.1002/anie.202214394
s2authorid:2108790244,doi:10.1101/2021.06.13.21258795
s2authorid:2108790244,doi:10.1038/s41591-021-01593-2
s2authorid:2153684741,doi:10.1002/anie.202214394
s2authorid:2153684741,doi:10.1021/acs.analchem.2c02381
s2authorid:2153684741,doi:10.1021/acsnano.2c03219
s2authorid:2153684741,doi:10.1021/acs.nanolett.2c03052
s2authorid:2153684741,doi:10.1021/acsnano.3c04259
s2authorid:2153684741,doi:10.1021/acs.chemmater.1c03871
s2authorid:2159018809,doi:10.1021/acsami.3c09627
s2authorid:2065527668,doi:10.1093/ibd/izab207
s2authorid:2164979530,doi:10.1021/acs.analchem.2c00554
s2authorid:2164979530,doi:10.1021/acs.analchem.2c01993
s2authorid:47653415,doi:10.1016/j.cell.2021.05.002
s2authorid:34373497,doi:10.1186/s13059-021-02529-2
s2authorid:2200287,doi:10.1016/j.jim.2021.113165
s2authorid:145980059,doi:10.3389/fimmu.2022.841126
s2authorid:13085804,doi:10.3389/fimmu.2022.841126
s2authorid:2027643,doi:10.1186/s13059-021-02529-2
s2authorid:40631165,doi:10.1016/S2666-5247(22)00289-0
s2authorid:40631165,doi:10.1101/2021.01.22.21250320
s2authorid:40631165,doi:10.1016/j.watres.2021.117710
s2authorid:5210621,doi:10.14309/ajg.0000000000001855
s2authorid:5210621,doi:10.1016/j.cgh.2022.10.029
s2authorid:5210621,doi:10.1016/j.cgh.2022.05.008
s2authorid:5372854,doi:10.1371/journal.ppat.1010636
s2authorid:5372854,doi:10.1016/j.watres.2022.118824
s2authorid:5372854,doi:10.3390/v13081647
s2authorid:2110810120,doi:10.1016/j.cjca.2022.11.011
s2authorid:2111118519,doi:10.1016/j.cell.2021.05.002
s2authorid:2248315,doi:10.1038/s41587-021-01158-1
s2authorid:3633052,doi:10.1093/infdis/jiab205
s2authorid:5571176,doi:10.7171/jbt.21-3203-017
s2authorid:120409980,doi:10.1002/anie.202214394
s2authorid:120409980,doi:10.1039/d3an00873h
s2authorid:120409980,doi:10.1021/acsami.3c09627
s2authorid:120409980,doi:10.1021/acsnano.3c04259
s2authorid:120409980,doi:10.1021/acs.nanolett.2c03052
s2authorid:2047617814,doi:10.1039/d3sc00439b
s2authorid:32014410,doi:10.1016/S2589-7500(22)00149-2
s2authorid:145250294,doi:10.1038/s41596-021-00641-y
s2authorid:3603265,doi:10.1101/2022.03.23.485509
s2authorid:2106107041,doi:10.1016/j.cell.2021.05.002
s2authorid:150019440,doi:10.1016/j.cell.2021.05.002
s2authorid:2098732110,doi:10.1017/S1047951121003024
s2authorid:47301802,doi:10.1016/j.cell.2021.05.002
s2authorid:39172379,doi:10.1101/2022.03.23.485509
s2authorid:2150801916,doi:10.1016/j.bios.2023.115197
s2authorid:2110013660,doi:10.1016/j.cell.2021.05.002
s2authorid:2108147641,doi:10.1172/JCI147076
s2authorid:2094763465,doi:10.1016/j.cell.2021.05.002
s2authorid:5876609,doi:10.1016/j.cell.2021.05.002
s2authorid:2106108301,doi:10.1016/j.cell.2021.05.002
s2authorid:3752933,doi:10.1038/s41467-022-31654-0
s2authorid:2195537803,doi:10.1038/s43856-022-00221-5
s2authorid:1402114426,doi:10.1038/s41587-021-01158-1
s2authorid:2106107063,doi:10.1016/j.cell.2021.05.002
s2authorid:1820927257,doi:10.1016/j.cell.2021.05.002
s2authorid:2120046462,doi:10.1016/j.xcrm.2023.101034
s2authorid:9200207,doi:10.1038/s41592-022-01444-z
s2authorid:2115607337,doi:10.1038/s41587-021-01049-5
s2authorid:46279519,doi:10.1016/j.cell.2021.05.002
s2authorid:145426833,doi:10.1016/j.cossms.2021.100966
s2authorid:34637232,doi:10.1186/s13059-021-02529-2
s2authorid:1950864333,doi:10.1016/j.cgh.2022.05.008
s2authorid:1950864333,doi:10.14309/ajg.0000000000001855
s2authorid:1950864333,doi:10.1016/j.cgh.2022.10.029
s2authorid:48731331,doi:10.1021/acs.analchem.2c00554
s2authorid:15708610,doi:10.1016/j.watres.2022.118824
s2authorid:2117753082,doi:10.1371/journal.ppat.1010636
s2authorid:2106105620,doi:10.1016/j.cell.2021.05.002
s2authorid:2386761,doi:10.1101/2022.03.23.485509
s2authorid:1741267717,doi:10.1016/j.cell.2021.05.002
s2authorid:15073701,doi:10.1016/j.cell.2021.05.002
s2authorid:31525792,doi:10.1016/j.scitotenv.2023.161423
s2authorid:2068052186,doi:10.1080/10618600.2022.2037434
s2authorid:50853495,doi:10.1016/j.xcrm.2022.100522
s2authorid:3476604,doi:10.1681/ASN.2021060812
s2authorid:3483517,doi:10.1111/hdi.12977
s2authorid:3483517,doi:10.1101/2021.02.20.21251855
s2authorid:3483517,doi:10.1186/s12882-021-02518-4
s2authorid:145089479,doi:10.1016/j.scitotenv.2021.149177
s2authorid:15095612,doi:10.1002/smll.202300040
s2authorid:15095612,doi:10.1101/2023.05.04.539416
s2authorid:144391536,doi:10.1186/s40168-022-01332-w
s2authorid:117229673,doi:10.1016/j.bios.2023.115228
s2authorid:119934710,doi:10.1016/j.jneuroim.2023.578064
s2authorid:2222427326,doi:10.1021/acssensors.3c00512
s2authorid:2222427326,doi:10.1038/s41467-023-39419-z
s2authorid:2303070,doi:10.1016/j.cgh.2022.05.008
s2authorid:2303070,doi:10.1016/j.cgh.2022.10.029
s2authorid:2303070,doi:10.14309/ajg.0000000000001855
s2authorid:2193642274,doi:10.1016/S2666-5247(22)00289-0
s2authorid:1803912928,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2184360552,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:1418747783,doi:10.1038/s41587-021-01049-5
s2authorid:1418747783,doi:10.1038/s41587-021-01158-1
s2authorid:153846291,doi:10.1016/j.cell.2021.05.002
s2authorid:104701034,doi:10.1016/j.cell.2021.05.002
s2authorid:36654670,doi:10.1016/j.cell.2021.05.002
s2authorid:2106105834,doi:10.1016/j.cell.2021.05.002
s2authorid:2087776090,doi:10.1016/j.cell.2021.05.002
s2authorid:2106104766,doi:10.1016/j.cell.2021.05.002
s2authorid:6661692,doi:10.1016/j.cell.2021.05.002
s2authorid:1435929933,doi:10.3389/fbioe.2023.1066391
s2authorid:113070740,doi:10.1016/j.cell.2021.05.002
s2authorid:5460887,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2222408568,doi:10.1038/s41467-023-39419-z
s2authorid:1403814765,doi:10.1101/2022.03.23.485509
s2authorid:3295852,doi:10.1038/s41592-022-01444-z
s2authorid:1740609105,doi:10.1101/2022.03.23.485509
s2authorid:2106107704,doi:10.1016/j.cell.2021.05.002
s2authorid:31886714,doi:10.1021/acsestwater.2c00045
s2authorid:31886714,doi:10.1016/j.scitotenv.2022.159188
s2authorid:31886714,doi:10.1016/j.scitotenv.2021.149177
s2authorid:31886714,doi:10.1101/2022.03.14.22272314
s2authorid:89826291,doi:10.1021/acssensors.1c00518
s2authorid:89826291,doi:10.1021/acs.chemmater.1c03871
s2authorid:89826291,doi:10.1002/anie.202112995
s2authorid:89826291,doi:10.1021/acs.analchem.1c02399
s2authorid:89826291,doi:10.1021/acsami.2c17531
s2authorid:89826291,doi:10.1021/acsnano.1c11643
s2authorid:2135322421,doi:10.1093/jpids/piad035
s2authorid:6572035,doi:10.1093/jpids/piaa161
s2authorid:1403750295,doi:10.1016/j.cell.2021.05.002
s2authorid:7351972,doi:10.1016/j.cell.2021.05.002
s2authorid:145074360,doi:10.1101/2023.02.27.530294
s2authorid:2106105257,doi:10.1016/j.cell.2021.05.002
s2authorid:122952014,doi:10.1128/jcm.00600-22
s2authorid:49835169,doi:10.1016/j.cell.2021.05.002
s2authorid:145217395,doi:10.3389/fimmu.2022.841126
s2authorid:1390025107,doi:10.1093/jpids/piad035
s2authorid:1956879,doi:10.1016/j.medj.2021.01.001
s2authorid:1415618387,doi:10.1186/s40168-021-01044-7
s2authorid:1415618387,doi:10.1016/j.cell.2021.05.002
s2authorid:3185338,doi:10.1126/sciimmunol.abf7570
s2authorid:1804605451,doi:10.1016/j.cell.2021.05.002
s2authorid:2086673688,doi:10.1002/smll.202300040
s2authorid:2086673688,doi:10.1101/2023.05.04.539416
s2authorid:2091227714,doi:10.3389/fimmu.2022.841126
s2authorid:49299274,doi:10.1161/JAHA.121.021428
s2authorid:2111480,doi:10.1016/j.cell.2021.05.002
s2authorid:104504491,doi:10.1016/j.cell.2021.05.002
s2authorid:40437741,doi:10.1021/acs.analchem.2c04604
s2authorid:4880141,doi:10.1021/acsami.3c00862
s2authorid:4880141,doi:10.1021/acsnano.3c04259
s2authorid:46797983,doi:10.1016/j.cjca.2023.06.001
s2authorid:2042769326,doi:10.1016/j.cell.2021.05.002
s2authorid:1713737341,doi:10.7171/jbt.21-3203-017
s2authorid:71857371,doi:10.1021/acssensors.3c00512
s2authorid:71857371,doi:10.1038/s41467-023-39419-z
s2authorid:145271192,doi:10.1016/j.scitotenv.2023.161423
s2authorid:6244048,doi:10.1088/1752-7163/acea3d
s2authorid:6244048,doi:10.1093/infdis/jiab205
s2authorid:6244048,doi:10.3390/mi13111892
s2authorid:6244048,doi:10.1039/d2ay00723a
s2authorid:6244048,doi:10.1094/PHYTO-10-20-0472-R
s2authorid:6244048,doi:10.1088/1752-7163/ac6c9f
s2authorid:6244048,doi:10.1038/s43856-022-00221-5
s2authorid:6244048,doi:10.1088/1752-7163/ac1a61
s2authorid:6244048,doi:10.1088/1752-7163/ac3f24
s2authorid:6244048,doi:10.1088/1752-7163/acd715
s2authorid:6244048,doi:10.1371/journal.pone.0285726
s2authorid:80320480,doi:10.7171/jbt.21-3203-019
s2authorid:2128923832,doi:10.1186/s12916-022-02252-0
s2authorid:144405595,doi:10.1016/j.cell.2021.05.002
s2authorid:6280365,doi:10.1038/s41587-021-01158-1
s2authorid:2074626472,doi:10.1016/j.cgh.2022.05.008
s2authorid:2915245,doi:10.14309/ajg.0000000000001855
s2authorid:2074626472,doi:10.1016/j.cgh.2022.10.029
s2authorid:40661714,doi:10.1016/j.cell.2021.05.002
s2authorid:2142629404,doi:10.1038/s41591-021-01593-2
s2authorid:5655264,doi:10.3390/bios12020101
s2authorid:5655264,doi:10.3389/fsens.2022.917380
s2authorid:5655264,doi:10.1371/journal.pone.0290256
s2authorid:5655264,doi:10.3390/bios12110938
s2authorid:47745953,doi:10.7171/jbt.21-3203-017
s2authorid:2054442724,doi:10.7171/jbt.21-3203-017
s2authorid:2238940177,doi:10.1002/pds.5695
s2authorid:39829191,doi:10.1128/jcm.00600-22
s2authorid:1845923193,doi:10.1038/s41467-021-27544-6
s2authorid:1845923193,doi:10.1126/sciimmunol.abf7570
s2authorid:1845923193,doi:10.1101/2021.04.13.21255439
s2authorid:1845923193,doi:10.1093/jpids/piaa161
s2authorid:80492101,doi:10.1016/j.cell.2021.05.002
s2authorid:2356032,doi:10.1088/1752-7163/ac1a61
s2authorid:145390172,doi:10.1186/s13059-021-02529-2
s2authorid:144654004,doi:10.1002/art.41616
s2authorid:144654004,doi:10.1002/art.42062
s2authorid:1816749055,doi:10.1016/j.cell.2021.05.002
s2authorid:39499358,doi:10.3389/fbioe.2023.1066391
s2authorid:6480824,doi:10.1186/s40168-021-01020-1
s2authorid:6480824,doi:10.1016/j.cell.2021.05.002
s2authorid:5502487,doi:10.1101/2023.02.27.530294
s2authorid:2573493,doi:10.1016/S2589-7500(22)00149-2
s2authorid:6296318,doi:10.14309/ajg.0000000000001855
s2authorid:6296318,doi:10.1016/j.cgh.2022.05.008
s2authorid:6296318,doi:10.1016/j.cgh.2022.10.029
s2authorid:145150236,doi:10.1186/s13059-021-02529-2
s2authorid:145150236,doi:10.1016/j.xcrm.2022.100522
s2authorid:3135644,doi:10.1016/j.cell.2021.05.002
s2authorid:39803790,doi:10.1016/j.cell.2021.05.002
s2authorid:24817123,doi:10.1016/j.cell.2021.05.002
s2authorid:2106106693,doi:10.1016/j.cell.2021.05.002
s2authorid:12331882,doi:10.1016/j.cell.2021.05.002
s2authorid:51355642,doi:10.1016/j.cell.2021.05.002
s2authorid:2320044,doi:10.1016/j.cell.2021.05.002
s2authorid:2320044,doi:10.1186/s13059-021-02529-2
s2authorid:19192824,doi:10.1016/j.cell.2021.05.002
s2authorid:12017615,doi:10.1016/j.cell.2021.05.002
s2authorid:2122603025,doi:10.1038/s41591-021-01593-2
s2authorid:2122603025,doi:10.1101/2021.06.13.21258795
s2authorid:3182938,doi:10.1016/j.cell.2021.05.002
s2authorid:3182938,doi:10.1016/j.xcrm.2022.100522
s2authorid:6456554,doi:10.1126/sciimmunol.abf7570
s2authorid:2106106527,doi:10.1016/j.cell.2021.05.002
s2authorid:1690433878,doi:10.1101/2022.03.23.485509
s2authorid:39544242,doi:10.1172/JCI147076
s2authorid:2657340,doi:10.1038/s41587-021-01158-1
s2authorid:1952171282,doi:10.1093/jpids/piad035
s2authorid:2106105646,doi:10.1016/j.cell.2021.05.002
s2authorid:151469721,doi:10.1016/j.cell.2021.05.002
s2authorid:2115907282,doi:10.1038/s41587-021-01158-1
s2authorid:2119570501,doi:10.1097/INF.0000000000003219
s2authorid:2106106289,doi:10.1016/j.cell.2021.05.002
s2authorid:144697297,doi:10.1016/j.scitotenv.2022.159188
s2authorid:2139756135,doi:10.1101/2022.03.14.22272314
s2authorid:3103250,doi:10.1186/s12916-022-02252-0
s2authorid:144300339,doi:10.1186/s12916-022-02252-0
s2authorid:144300339,doi:10.1016/j.jim.2021.113165
s2authorid:28913046,doi:10.1101/2021.06.13.21258795
s2authorid:2131180179,doi:10.1038/s41591-021-01593-2
s2authorid:2052342808,doi:10.1101/2022.03.23.485509
s2authorid:2106104757,doi:10.1016/j.cell.2021.05.002
s2authorid:2059730186,doi:10.1016/j.cell.2021.05.002
s2authorid:2096839999,doi:10.1016/j.cell.2021.05.002
s2authorid:50544386,doi:10.1016/j.cell.2021.05.002
s2authorid:2106106664,doi:10.1016/j.cell.2021.05.002
s2authorid:50592367,doi:10.1016/S2589-7500(22)00149-2
s2authorid:49153859,doi:10.1038/s41586-021-03908-2
s2authorid:2239080108,doi:10.1101/2021.02.23.21252259
s2authorid:46610048,doi:10.1016/j.cell.2021.05.002
s2authorid:6916430,doi:10.1016/j.cell.2021.05.002
s2authorid:2106106968,doi:10.1016/j.cell.2021.05.002
s2authorid:47773064,doi:10.1016/j.cell.2021.05.002
s2authorid:47346550,doi:10.1016/j.cell.2021.05.002
s2authorid:2398204,doi:10.1093/jpids/piad035
s2authorid:1937242,doi:10.7171/jbt.21-3203-017
s2authorid:2106104392,doi:10.1016/j.cell.2021.05.002
s2authorid:152619420,doi:10.1111/hdi.12977
s2authorid:2228840,doi:10.1016/j.cell.2021.05.002
s2authorid:2106104768,doi:10.1016/j.cell.2021.05.002
s2authorid:2147254580,doi:10.1016/j.plabm.2021.e00261
s2authorid:3824785,doi:10.3389/fimmu.2022.841126
s2authorid:2188232454,doi:10.3390/genes13101874
s2authorid:115875393,doi:10.1016/j.cell.2021.05.002
s2authorid:34743556,doi:10.1016/j.watres.2022.118824
s2authorid:152820620,doi:10.1021/acs.chemmater.1c03871
s2authorid:152820620,doi:10.1002/anie.202112995
s2authorid:152820620,doi:10.1002/anie.202113617
s2authorid:152820620,doi:10.1021/acsami.1c11620
s2authorid:152820620,doi:10.1021/acssensors.1c00518
s2authorid:152820620,doi:10.1021/acs.analchem.1c02399
s2authorid:48053717,doi:10.7171/jbt.21-3203-017
s2authorid:95042381,doi:10.1016/j.cell.2021.05.002
s2authorid:143971636,doi:10.1016/j.cell.2021.05.002
s2authorid:116750977,doi:10.1038/s41390-022-02108-6
s2authorid:14596380,doi:10.1371/journal.pone.0290256
s2authorid:14596380,doi:10.3390/bios12020101
s2authorid:14596380,doi:10.3389/fsens.2022.917380
s2authorid:14596380,doi:10.3390/bios12110938
s2authorid:34246150,doi:10.1038/s41390-022-02108-6
s2authorid:2059624311,doi:10.1172/JCI147076
s2authorid:2059624311,doi:10.1002/eji.202149556
s2authorid:2106108273,doi:10.1016/j.cell.2021.05.002
s2authorid:33584131,doi:10.1016/S2589-7500(22)00149-2
s2authorid:47921332,doi:10.1161/JAHA.121.021428
s2authorid:2171451235,doi:10.1021/acs.analchem.2c04604
s2authorid:48863145,doi:10.1093/infdis/jiac384
s2authorid:15557672,doi:10.1016/j.cell.2021.05.002
s2authorid:48496362,doi:10.1016/j.cell.2021.05.002
s2authorid:2563162,doi:10.1007/s00246-022-02844-w
s2authorid:2007580646,doi:10.1002/pds.5695
s2authorid:1678992039,doi:10.1016/j.cell.2021.05.002
s2authorid:1678992039,doi:10.7171/jbt.21-3203-017
s2authorid:1678992039,doi:10.1016/j.xcrm.2022.100522
s2authorid:1678992039,doi:10.7171/jbt.21-3203-019
s2authorid:1678992039,doi:10.1186/s13059-021-02529-2
s2authorid:4291489,doi:10.1002/art.41616
s2authorid:4291489,doi:10.1002/art.42062
s2authorid:7602750,doi:10.1016/j.cell.2021.05.002
s2authorid:1400343748,doi:10.3390/genes13101914
s2authorid:2106107023,doi:10.1016/j.cell.2021.05.002
s2authorid:2106104703,doi:10.1016/j.cell.2021.05.002
s2authorid:2106105715,doi:10.1016/j.cell.2021.05.002
s2authorid:117189249,doi:10.1016/j.cell.2021.05.002
s2authorid:1396949130,doi:10.1016/j.cell.2021.05.002
s2authorid:33145535,doi:10.1016/j.cell.2021.05.002
s2authorid:68981653,doi:10.1186/s13059-021-02529-2
s2authorid:3997420,doi:10.1016/j.cell.2021.05.002
s2authorid:103893601,doi:10.1016/j.cell.2021.05.002
s2authorid:31832183,doi:10.1111/ped.15407
s2authorid:31832183,doi:10.1016/j.healun.2021.11.001
s2authorid:1992996634,doi:10.1038/s41587-021-01158-1
s2authorid:4198657,doi:10.1038/s41467-022-31654-0
s2authorid:2166565,doi:10.1016/j.cell.2021.05.002
s2authorid:11194704,doi:10.1161/JAHA.121.021428
s2authorid:4111022,doi:10.7171/jbt.21-3203-017
s2authorid:150023706,doi:10.1016/j.cell.2021.05.002
s2authorid:40202652,doi:10.1038/s41592-022-01444-z
s2authorid:2073442,doi:10.1016/j.cell.2021.05.002
s2authorid:1401640393,doi:10.1016/j.cell.2021.05.002
s2authorid:119855951,doi:10.1038/s41586-021-03908-2
s2authorid:47852238,doi:10.1016/j.cell.2021.05.002
s2authorid:49144663,doi:10.1161/HYPERTENSIONAHA.120.16690
s2authorid:2106106695,doi:10.1016/j.cell.2021.05.002
s2authorid:1808115,doi:10.1038/s41587-021-01158-1
s2authorid:1808115,doi:10.1038/s41587-021-01049-5
s2authorid:49481693,doi:10.1016/j.cell.2021.05.002
s2authorid:70169962,doi:10.1186/s13059-021-02529-2
s2authorid:3757863,doi:10.1016/S2589-7500(22)00149-2
s2authorid:150135450,doi:10.1016/j.cell.2021.05.002
s2authorid:2051624577,doi:10.1016/j.cell.2021.05.002
s2authorid:2106107641,doi:10.1016/j.cell.2021.05.002
s2authorid:31732468,doi:10.1016/j.cell.2021.05.002
s2authorid:1617310690,doi:10.1016/j.cell.2021.05.002
s2authorid:2211129254,doi:10.1097/RHU.0000000000002035
s2authorid:144422139,doi:10.1016/S2589-7500(22)00149-2
s2authorid:49642267,doi:10.1111/hdi.12977
s2authorid:2106106813,doi:10.1016/j.cell.2021.05.002
s2authorid:2121566839,doi:10.1016/S2666-5247(22)00289-0
s2authorid:75082917,doi:10.1016/S2589-7500(22)00149-2
s2authorid:75082917,doi:10.1056/NEJMc2215074
s2authorid:2091898035,doi:10.1016/j.scitotenv.2023.166230
s2authorid:2193638464,doi:10.1016/S2666-5247(22)00289-0
s2authorid:39932232,doi:10.1016/j.cell.2021.05.002
s2authorid:1491566729,doi:10.7171/jbt.21-3203-017
s2authorid:2112458755,doi:10.1016/j.cell.2021.05.002
s2authorid:2150369151,doi:10.1016/j.cell.2021.05.002
s2authorid:46557110,doi:10.1016/j.cell.2021.05.002
s2authorid:2220690677,doi:10.1093/chemse/bjad020
s2authorid:46982006,doi:10.1016/j.xcrm.2023.101034
s2authorid:46982006,doi:10.1093/infdis/jiac384
s2authorid:1900052,doi:10.1039/d1lc01053k
s2authorid:14407266,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2204801203,doi:10.1038/s41467-022-30357-w
s2authorid:32174943,doi:10.14309/ctg.0000000000000507
s2authorid:32174943,doi:10.1016/j.cgh.2022.05.008
s2authorid:5652200,doi:10.1016/j.cell.2021.05.002
s2authorid:2191067540,doi:10.1093/jpids/piad035
s2authorid:1601669796,doi:10.1016/j.cell.2021.05.002
s2authorid:4384884,doi:10.1016/j.cell.2021.05.002
s2authorid:32365292,doi:10.1038/s41587-021-01049-5
s2authorid:1411778154,doi:10.1016/j.cell.2021.05.002
s2authorid:1411778154,doi:10.1186/s40168-021-01044-7
s2authorid:2106106669,doi:10.1016/j.cell.2021.05.002
s2authorid:2094792680,doi:10.1016/j.cell.2021.05.002
s2authorid:1742168762,doi:10.1016/j.cell.2021.05.002
s2authorid:2254194,doi:10.1186/s13059-021-02529-2
s2authorid:51304799,doi:10.3389/fimmu.2022.841126
s2authorid:2106105958,doi:10.1016/j.cell.2021.05.002
s2authorid:2479243,doi:10.1515/cclm-2022-0082
s2authorid:29846171,doi:10.1186/s13059-021-02529-2
s2authorid:2041984740,doi:10.1016/j.cell.2021.05.002
s2authorid:144249050,doi:10.1101/2022.03.23.485509
s2authorid:144249050,doi:10.3389/fimmu.2022.841126
s2authorid:6902583,doi:10.1016/j.cell.2021.05.002
s2authorid:5321758,doi:10.1172/JCI147076
s2authorid:51241094,doi:10.1021/acsnano.1c11643
s2authorid:9706092,doi:10.1016/j.cell.2021.05.002
s2authorid:2042411270,doi:10.1371/journal.pone.0256973
s2authorid:2060493493,doi:10.1093/chemse/bjab012
s2authorid:2060493493,doi:10.1101/2022.03.23.22272807
s2authorid:2060493493,doi:10.1093/chemse/bjad002
